,X_timestamp,X_version,X_id,X_index,X_score,X_type,beat_hostname,beat_version,enrichment_branch_name,metricset_module,metricset_name,metricset_rtt,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_total,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_total,system_memory_used_bytes,system_memory_used_pct
11507,"December 18th 2018, 15:59:58.290",1,UiNCwmcBrehMbwjYs6Kx,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,169,12.545,3.346,0.2106,12.545,13.599,16.891,3.292,0.1949,15.891,3.346,0.2106
11347,"December 18th 2018, 16:04:58.306",1,wx9EwmcBxOZ1qs_pAsQq,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.472,3.419,0.2152,12.472,13.543,16.891,3.348,0.1982,15.891,3.419,0.2152
11187,"December 18th 2018, 16:09:58.309",1,oE1GwmcBN4R-DFd13Km_,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.542,3.349,0.2107,12.542,13.582,16.891,3.309,0.1959,15.891,3.349,0.2107
11027,"December 18th 2018, 16:14:58.321",1,BT5kwmcBxOZ1qs_pzIDZ,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,104,12.558,3.333,0.2098,12.558,13.616,16.891,3.275,0.1939,15.891,3.333,0.2098
10867,"December 18th 2018, 16:19:58.323",1,1UtLwmcBdDbnrhqkxoUx,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.48,3.411,0.2146,12.48,13.533,16.891,3.358,0.1988,15.891,3.411,0.2146
10707,"December 18th 2018, 16:24:58.330",1,ISlNwmcBn_oGi6rsm3Ne,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,100,12.508,3.383,0.2129,12.508,13.541,16.891,3.35,0.1984,15.891,3.383,0.2129
10547,"December 18th 2018, 16:29:58.327",1,3-hpwmcB6ZGVNHRkRGoc,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.531,3.36,0.2114,12.531,13.579,16.891,3.312,0.1961,15.891,3.36,0.2114
10387,"December 18th 2018, 16:34:58.332",1,529pwmcBN4R-DFd11zy0,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,78,12.518,3.373,0.2123,12.518,13.571,16.891,3.32,0.1965,15.891,3.373,0.2123
10227,"December 18th 2018, 16:39:58.338",1,XplTwmcBuqt-6aA3mI9F,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.512,3.379,0.2126,12.512,13.536,16.891,3.355,0.1986,15.891,3.379,0.2126
10067,"December 18th 2018, 16:44:58.339",1,A5BUwmcBAOA7YPJGM1ZP,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.537,3.354,0.2111,12.537,13.587,16.891,3.304,0.1956,15.891,3.354,0.2111
9907,"December 18th 2018, 16:49:58.352",1,3G1swmcBdDbnrhqkmGW2,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.526,3.365,0.2117,12.526,13.567,16.891,3.324,0.1968,15.891,3.365,0.2117
9747,"December 18th 2018, 16:54:58.342",1,mFxZwmcBN4R-DFd1csWG,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,126,12.44,3.451,0.2171,12.44,13.462,16.891,3.429,0.203,15.891,3.451,0.2171
9586,"December 18th 2018, 16:59:58.359",1,FNFbwmcBbOSZnM2x1zJl,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.45,3.441,0.2165,12.45,13.448,16.891,3.443,0.2038,15.891,3.441,0.2165
9426,"December 18th 2018, 17:04:58.357",1,tF9cwmcBN4R-DFd1XDRz,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.464,3.427,0.2157,12.464,13.513,16.891,3.378,0.2,15.891,3.427,0.2157
9267,"December 18th 2018, 17:09:58.363",1,GktwwmcBxOZ1qs_pIvh4,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.518,3.373,0.2122,12.518,13.546,16.891,3.345,0.198,15.891,3.373,0.2122
9112,"December 18th 2018, 17:14:58.356",1,ALpwwmcBuqt-6aA347Pn,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.505,3.386,0.2131,12.505,13.554,16.891,3.337,0.1976,15.891,3.386,0.2131
8957,"December 18th 2018, 17:19:58.356",1,RzdfwmcBxOZ1qs_pmtUB,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.519,3.372,0.2122,12.519,13.56,16.891,3.331,0.1972,15.891,3.372,0.2122
8802,"December 18th 2018, 17:24:58.364",1,y9xhwmcBX8H-MD0_Ly5I,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.531,3.36,0.2114,12.531,13.565,16.891,3.326,0.1969,15.891,3.36,0.2114
8647,"December 18th 2018, 17:29:58.374",1,MPJywmcBX8H-MD0_8eGn,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.531,3.36,0.2114,12.531,13.582,16.891,3.309,0.1959,15.891,3.36,0.2114
8492,"December 18th 2018, 17:34:58.362",1,CKliwmcBuqt-6aA3lEMf,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.54,3.351,0.2109,12.54,13.593,16.891,3.298,0.1952,15.891,3.351,0.2109
8337,"December 18th 2018, 17:39:58.365",1,veZnwmcB6ZGVNHRkNYIA,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,180,12.503,3.388,0.2132,12.503,13.526,16.891,3.365,0.1992,15.891,3.388,0.2132
8182,"December 18th 2018, 17:44:58.378",1,m-xrwmcB6ZGVNHRkvFfE,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,151,12.548,3.343,0.2104,12.548,13.594,16.891,3.297,0.1952,15.891,3.343,0.2104
8027,"December 18th 2018, 17:49:58.381",1,P3dwwmcBN4R-DFd1UJN7,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,113,12.548,3.343,0.2104,12.548,13.593,16.891,3.298,0.1953,15.891,3.343,0.2104
7870,"December 18th 2018, 17:54:58.383",1,0lp3wmcBrehMbwjYB7Jo,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,,12.524,3.367,0.2119,12.524,13.554,16.891,3.338,0.1976,15.891,3.367,0.2119
7712,"December 18th 2018, 17:59:58.378",1,Vlh5wmcBxOZ1qs_pd4yt,metricbeat-000209,NA,doc,109,6.2.4,13,system,memory,390,12.462,3.429,0.2158,12.462,13.499,16.891,3.392,0.2008,15.891,3.429,0.2158
7555,"December 18th 2018, 18:04:58.381",1,NWN-wmcBrehMbwjYDwiK,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.508,3.383,0.2129,12.508,13.553,16.891,3.338,0.1976,15.891,3.383,0.2129
7396,"December 18th 2018, 18:09:58.379",1,2wWCwmcBX8H-MD0_ok_F,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,114,12.492,3.399,0.2139,12.492,13.505,16.891,3.386,0.2005,15.891,3.399,0.2139
7236,"December 18th 2018, 18:14:58.378",1,LAWHwmcBbOSZnM2xNOaj,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.416,3.475,0.2187,12.416,13.438,16.891,3.453,0.2044,15.891,3.475,0.2187
7076,"December 18th 2018, 18:19:58.389",1,0BGLwmcB6ZGVNHRkyFFv,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.462,3.429,0.2158,12.462,13.495,16.891,3.396,0.201,15.891,3.429,0.2158
6915,"December 18th 2018, 18:24:58.377",1,fHWQwmcBrehMbwjYW_iX,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.471,3.42,0.2152,12.471,13.496,16.891,3.395,0.201,15.891,3.42,0.2152
6755,"December 18th 2018, 18:29:58.385",1,y6GVwmcBN4R-DFd1CfUy,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,155,12.512,3.379,0.2126,12.512,13.567,16.891,3.324,0.1968,15.891,3.379,0.2126
6595,"December 18th 2018, 18:34:58.390",1,PhqZwmcBbOSZnM2xhBw7,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.392,3.499,0.2202,12.392,13.454,16.891,3.437,0.2035,15.891,3.499,0.2202
6435,"December 18th 2018, 18:39:58.379",1,5iiewmcB6ZGVNHRkFf7y,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.57,3.321,0.209,12.57,13.596,16.891,3.295,0.195,15.891,3.321,0.209
6275,"December 18th 2018, 18:44:58.383",1,_Y2iwmcBn_oGi6rsq0Yu,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,114,12.563,3.328,0.2094,12.563,13.601,16.891,3.29,0.1948,15.891,3.328,0.2094
6115,"December 18th 2018, 18:49:58.393",1,VDOnwmcBX8H-MD0_PZ2O,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.512,3.379,0.2126,12.512,13.552,16.891,3.339,0.1977,15.891,3.379,0.2126
5955,"December 18th 2018, 18:54:58.384",1,lDarwmcBbOSZnM2x0mwp,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,223,12.54,3.351,0.2109,12.54,13.566,16.891,3.325,0.1968,15.891,3.351,0.2109
5795,"December 18th 2018, 18:59:58.384",1,TjuwwmcBbOSZnM2xZmhS,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,137,12.561,3.33,0.2096,12.561,13.597,16.891,3.294,0.195,15.891,3.33,0.2096
5635,"December 18th 2018, 19:04:58.390",1,06O0wmcBn_oGi6rs-UeO,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,126,12.556,3.335,0.2098,12.556,13.599,16.891,3.292,0.1949,15.891,3.335,0.2098
5475,"December 18th 2018, 19:09:58.385",1,WQq5wmcBAOA7YPJGjycb,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,158,12.571,3.32,0.2089,12.571,13.583,16.891,3.308,0.1959,15.891,3.32,0.2089
5315,"December 18th 2018, 19:14:58.393",1,Mg--wmcBAOA7YPJGIt2t,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.522,3.369,0.212,12.522,13.555,16.891,3.336,0.1975,15.891,3.369,0.212
5154,"December 18th 2018, 19:19:58.390",1,QbTCwmcBn_oGi6rstsJl,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,215,12.543,3.348,0.2107,12.543,13.579,16.891,3.312,0.1961,15.891,3.348,0.2107
4994,"December 18th 2018, 19:24:58.389",1,uxjHwmcBAOA7YPJGanOc,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.551,3.34,0.2102,12.551,13.578,16.891,3.313,0.1961,15.891,3.34,0.2102
4833,"December 18th 2018, 19:29:58.395",1,2FrLwmcBbOSZnM2x3S-n,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.499,3.392,0.2135,12.499,13.539,16.891,3.352,0.1984,15.891,3.392,0.2135
4672,"December 18th 2018, 19:34:58.397",1,f-3QwmcBN4R-DFd1dV74,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.535,3.356,0.2112,12.535,13.582,16.891,3.309,0.1959,15.891,3.356,0.2112
4511,"December 18th 2018, 19:39:58.394",1,vcvVwmcBn_oGi6rsBctX,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.507,3.384,0.2129,12.507,13.532,16.891,3.359,0.1989,15.891,3.384,0.2129
4350,"December 18th 2018, 19:44:58.391",1,TfzZwmcBN4R-DFd1mDm7,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.491,3.4,0.2139,12.491,13.519,16.891,3.372,0.1996,15.891,3.4,0.2139
4189,"December 18th 2018, 19:49:58.394",1,UADewmcBN4R-DFd1LthV,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.441,3.45,0.2171,12.441,13.472,16.891,3.419,0.2024,15.891,3.45,0.2171
4028,"December 18th 2018, 19:54:58.393",1,XQbiwmcBN4R-DFd1xT1O,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.532,3.359,0.2114,12.532,13.545,16.891,3.346,0.1981,15.891,3.359,0.2114
3867,"December 18th 2018, 19:59:58.403",1,QgvnwmcBN4R-DFd1U1nO,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.56,3.331,0.2096,12.56,13.591,16.891,3.3,0.1953,15.891,3.331,0.2096
3706,"December 18th 2018, 20:04:58.396",1,MorrwmcB6ZGVNHRk6Mx5,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,167,12.534,3.357,0.2113,12.534,13.577,16.891,3.314,0.1962,15.891,3.357,0.2113
3545,"December 18th 2018, 20:09:58.393",1,4-rwwmcBxOZ1qs_pexW2,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.559,3.332,0.2096,12.559,13.582,16.891,3.309,0.1959,15.891,3.332,0.2096
3384,"December 18th 2018, 20:14:58.394",1,ivH1wmcBn_oGi6rsDyEy,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.509,3.382,0.2128,12.509,13.532,16.891,3.359,0.1988,15.891,3.382,0.2128
3223,"December 18th 2018, 20:19:58.392",1,BR_5wmcBN4R-DFd1o0x7,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.523,3.368,0.212,12.523,13.549,16.891,3.342,0.1979,15.891,3.368,0.212
3062,"December 18th 2018, 20:24:58.397",1,9Pv-wmcBn_oGi6rsOlBL,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.549,3.342,0.2103,12.549,13.566,16.891,3.325,0.1968,15.891,3.342,0.2103
2901,"December 18th 2018, 20:29:58.392",1,YWsCw2cBuqt-6aA3z7Gp,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.539,3.352,0.211,12.539,13.582,16.891,3.309,0.1959,15.891,3.352,0.211
2740,"December 18th 2018, 20:34:58.353",1,n58Hw2cBbOSZnM2xX88C,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.486,3.405,0.2142,12.486,13.529,16.891,3.362,0.199,15.891,3.405,0.2142
2579,"December 18th 2018, 20:39:58.324",1,oqILw2cBbOSZnM2x8vfA,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.544,3.347,0.2106,12.544,13.561,16.891,3.33,0.1972,15.891,3.347,0.2106
2418,"December 18th 2018, 20:44:58.286",1,swgQw2cBxOZ1qs_ph4ot,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,165,12.562,3.329,0.2095,12.562,13.597,16.891,3.294,0.195,15.891,3.329,0.2095
2257,"December 18th 2018, 20:49:58.257",1,Cm0Vw2cBAOA7YPJGHsH9,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.484,3.407,0.2144,12.484,13.522,16.891,3.369,0.1995,15.891,3.407,0.2144
2096,"December 18th 2018, 20:54:58.239",1,YBAZw2cBn_oGi6rsrqbX,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.523,3.368,0.212,12.523,13.544,16.891,3.347,0.1981,15.891,3.368,0.212
1935,"December 18th 2018, 20:59:58.206",1,Fa8ew2cBbOSZnM2xXHMF,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.537,3.354,0.2111,12.537,13.566,16.891,3.325,0.1968,15.891,3.354,0.2111
1774,"December 18th 2018, 21:04:58.186",1,VBUiw2cBxOZ1qs_p8Bf6,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.548,3.343,0.2104,12.548,13.592,16.891,3.299,0.1953,15.891,3.343,0.2104
1613,"December 18th 2018, 21:09:58.159",1,9Bwnw2cBn_oGi6rsaiYn,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,169,12.529,3.362,0.2116,12.529,13.546,16.891,3.345,0.1981,15.891,3.362,0.2116
1452,"December 18th 2018, 21:14:58.141",1,cYssw2cBuqt-6aA3AC0h,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,106,12.534,3.357,0.2113,12.534,13.572,16.891,3.319,0.1965,15.891,3.357,0.2113
1291,"December 18th 2018, 21:19:58.125",1,4CMww2cBn_oGi6rskz8_,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,174,12.57,3.321,0.209,12.57,13.608,16.891,3.283,0.1944,15.891,3.321,0.209
1130,"December 18th 2018, 21:24:58.108",1,Iso1w2cB6ZGVNHRkJnlK,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.536,3.355,0.2111,12.536,13.545,16.891,3.346,0.1981,15.891,3.355,0.2111
969,"December 18th 2018, 21:29:58.095",1,U4k5w2cBAOA7YPJGvKLt,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,228,12.489,3.402,0.2141,12.489,13.519,16.891,3.372,0.1996,15.891,3.402,0.2141
806,"December 18th 2018, 21:34:58.078",1,zMs-w2cBX8H-MD0_TLlB,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,152,12.501,3.39,0.2133,12.501,13.521,16.891,3.37,0.1995,15.891,3.39,0.2133
644,"December 18th 2018, 21:39:58.062",1,r1NCw2cBdDbnrhqk4XNC,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.576,3.315,0.2086,12.576,13.581,16.891,3.31,0.196,15.891,3.315,0.2086
479,"December 18th 2018, 21:44:58.060",1,us5Hw2cBbOSZnM2xduuh,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,140,12.492,3.399,0.2139,12.492,13.524,16.891,3.367,0.1993,15.891,3.399,0.2139
319,"December 18th 2018, 21:49:58.040",1,wKFMw2cBuqt-6aA3CKXY,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,,12.521,3.37,0.2121,12.521,13.546,16.891,3.345,0.1981,15.891,3.37,0.2121
160,"December 18th 2018, 21:54:58.030",1,8zZQw2cBxOZ1qs_pnJjG,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,150,12.541,3.35,0.2108,12.541,13.55,16.891,3.342,0.1978,15.891,3.35,0.2108
1,"December 18th 2018, 21:59:58.019",1,idhVw2cBbOSZnM2xM0dq,metricbeat-000210,NA,doc,109,6.2.4,13,system,memory,124,12.47,3.421,0.2153,12.47,13.494,16.891,3.397,0.2011,15.891,3.421,0.2153
17074,"December 18th 2018, 13:03:42.563",1,zw0BwmcBdDbnrhqkbcuw,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.555,2.336,0.147,13.555,16.462,18.766,2.304,0.1228,15.891,2.336,0.147
16918,"December 18th 2018, 13:08:42.550",1,De4BwmcBrehMbwjY8wvg,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.55,2.341,0.1473,13.55,16.455,18.766,2.311,0.1232,15.891,2.341,0.1473
16763,"December 18th 2018, 13:13:42.547",1,7o4NwmcBX8H-MD0_EC3W,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.551,2.34,0.1473,13.551,16.453,18.766,2.313,0.1232,15.891,2.34,0.1473
16609,"December 18th 2018, 13:18:42.544",1,SloOwmcBuqt-6aA3drwO,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.529,2.362,0.1487,13.529,16.435,18.766,2.331,0.1242,15.891,2.362,0.1487
16454,"December 18th 2018, 13:23:42.547",1,vaIywmcBX8H-MD0_3Nnm,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.535,2.356,0.1483,13.535,16.431,18.766,2.335,0.1244,15.891,2.356,0.1483
16298,"December 18th 2018, 13:28:42.546",1,GZMRwmcBX8H-MD0_J8,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.549,2.342,0.1474,13.549,16.452,18.766,2.314,0.1233,15.891,2.342,0.1474
16143,"December 18th 2018, 13:33:42.541",1,I1QRwmcBAOA7YPJGk61C,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.543,2.348,0.1477,13.543,16.458,18.766,2.308,0.123,15.891,2.348,0.1477
15987,"December 18th 2018, 13:38:42.541",1,_ZkSwmcB6ZGVNHRkSVvS,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,13.57,2.321,0.1461,13.57,16.468,18.766,2.298,0.1225,15.891,2.321,0.1461
15831,"December 18th 2018, 13:43:42.536",1,oms2wmcBAOA7YPJGvEQ-,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.765,3.126,0.1967,12.765,15.646,18.766,3.12,0.1663,15.891,3.126,0.1967
15661,"December 18th 2018, 13:48:42.533",1,RiIhwmcBN4R-DFd1CKTj,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.751,3.14,0.1976,12.751,15.639,18.766,3.127,0.1667,15.891,3.14,0.1976
15504,"December 18th 2018, 13:53:42.525",1,IxE5wmcBrehMbwjYHoVB,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.738,3.154,0.1984,12.738,15.617,18.766,3.149,0.1678,15.891,3.154,0.1984
15347,"December 18th 2018, 13:58:42.525",1,2aw5wmcBbOSZnM2x7t_b,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,166,12.78,3.111,0.1958,12.78,15.675,18.766,3.091,0.1647,15.891,3.111,0.1958
15190,"December 18th 2018, 14:03:42.528",1,UigowmcBN4R-DFd1bRuX,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.701,3.19,0.2008,12.701,15.628,18.766,3.138,0.1672,15.891,3.19,0.2008
15031,"December 18th 2018, 14:08:42.529",1,HP4pwmcBxOZ1qs_pTQ0F,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.738,3.153,0.1984,12.738,15.663,18.766,3.103,0.1653,15.891,3.153,0.1984
14873,"December 18th 2018, 14:13:42.520",1,Gxk8wmcBrehMbwjYaJkO,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.784,3.107,0.1955,12.784,15.698,18.766,3.068,0.1635,15.891,3.107,0.1955
14715,"December 18th 2018, 14:18:42.519",1,Crk9wmcBX8H-MD0_fgLb,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.768,3.123,0.1965,12.768,15.665,18.766,3.101,0.1653,15.891,3.123,0.1965
14557,"December 18th 2018, 14:23:42.517",1,yy4zwmcBN4R-DFd18OrF,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,183,12.772,3.119,0.1963,12.772,15.668,18.766,3.098,0.1651,15.891,3.119,0.1963
14398,"December 18th 2018, 14:28:42.517",1,3UBBwmcBdDbnrhqkHFNF,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.744,3.147,0.198,12.744,15.653,18.766,3.113,0.1659,15.891,3.147,0.198
14240,"December 18th 2018, 14:33:42.527",1,pRxBwmcBxOZ1qs_p5yge,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.753,3.139,0.1975,12.753,15.654,18.766,3.112,0.1658,15.891,3.139,0.1975
14082,"December 18th 2018, 14:38:42.523",1,3CNCwmcBrehMbwjYtKXQ,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.715,3.176,0.1999,12.715,15.609,18.766,3.157,0.1682,15.891,3.176,0.1999
13924,"December 18th 2018, 14:43:42.528",1,cqg3wmcBbOSZnM2xmEN3,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,164,12.775,3.116,0.1961,12.775,15.69,18.766,3.076,0.1639,15.891,3.116,0.1961
13766,"December 18th 2018, 14:48:42.526",1,n6k4wmcBbOSZnM2xm6wE,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.774,3.117,0.1962,12.774,15.678,18.766,3.088,0.1646,15.891,3.117,0.1962
13608,"December 18th 2018, 14:53:42.522",1,STc5wmcBN4R-DFd1KbYD,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.698,3.193,0.201,12.698,15.584,18.766,3.182,0.1696,15.891,3.193,0.201
13450,"December 18th 2018, 14:58:42.520",1,ZxI5wmcBrehMbwjYZjih,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.746,3.145,0.1979,12.746,15.649,18.766,3.117,0.1661,15.891,3.145,0.1979
13292,"December 18th 2018, 15:03:42.516",1,FHw6wmcBuqt-6aA3R5oE,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,204,12.757,3.134,0.1972,12.757,15.659,18.766,3.107,0.1656,15.891,3.134,0.1972
13134,"December 18th 2018, 15:08:42.515",1,FcdQwmcBbOSZnM2xzqmC,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.774,3.117,0.1961,12.774,15.668,18.766,3.098,0.1651,15.891,3.117,0.1961
12976,"December 18th 2018, 15:13:42.511",1,bzBSwmcBrehMbwjY3CZb,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.775,3.116,0.1961,12.775,15.691,18.766,3.075,0.1639,15.891,3.116,0.1961
12817,"December 18th 2018, 15:18:42.509",1,bbE7wmcBbOSZnM2x3e5m,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,205,12.788,3.103,0.1953,12.788,15.695,18.766,3.071,0.1636,15.891,3.103,0.1953
12658,"December 18th 2018, 15:23:42.501",1,HRg8wmcBrehMbwjYCsYY,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.731,3.16,0.1988,12.731,15.628,18.766,3.138,0.1672,15.891,3.16,0.1988
12499,"December 18th 2018, 15:28:42.499",1,wrQ9wmcBbOSZnM2xEMX3,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.735,3.156,0.1986,12.735,15.657,18.766,3.109,0.1657,15.891,3.156,0.1986
12340,"December 18th 2018, 15:33:42.495",1,67o_wmcBX8H-MD0_OSwr,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.765,3.126,0.1967,12.765,15.671,18.766,3.095,0.1649,15.891,3.126,0.1967
12181,"December 18th 2018, 15:38:42.493",1,XTZcwmcBn_oGi6rsp5VH,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.66,3.231,0.2033,12.66,15.519,18.766,3.247,0.173,15.891,3.231,0.2033
12022,"December 18th 2018, 15:43:42.493",1,zL1BwmcBX8H-MD0_JBfp,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.725,3.166,0.1992,12.725,15.644,18.766,3.122,0.1664,15.891,3.166,0.1992
11863,"December 18th 2018, 15:48:42.482",1,u7pBwmcBbOSZnM2xsbEf,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.629,3.262,0.2053,12.629,15.528,18.766,3.238,0.1725,15.891,3.262,0.2053
11703,"December 18th 2018, 15:53:42.481",1,T5xgwmcBAOA7YPJGzQcf,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.693,3.198,0.2013,12.693,15.586,18.766,3.18,0.1695,15.891,3.198,0.2013
11543,"December 18th 2018, 15:58:42.486",1,l2ZhwmcBN4R-DFd1xg1-,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.673,3.218,0.2025,12.673,15.573,18.766,3.193,0.1701,15.891,3.218,0.2025
11382,"December 18th 2018, 16:03:42.484",1,kB9DwmcBxOZ1qs_pYFQ2,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,194,12.63,3.261,0.2052,12.63,15.532,18.766,3.234,0.1723,15.891,3.261,0.2052
11222,"December 18th 2018, 16:08:42.473",1,QEdGwmcBdDbnrhqkpcQm,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.678,3.213,0.2022,12.678,15.578,18.766,3.188,0.1699,15.891,3.213,0.2022
11062,"December 18th 2018, 16:13:42.470",1,LyNIwmcBxOZ1qs_pAwUC,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.655,3.236,0.2036,12.655,15.566,18.766,3.2,0.1705,15.891,3.236,0.2036
10902,"December 18th 2018, 16:18:42.476",1,buFlwmcBX8H-MD0_VOgF,metricbeat-000209,NA,doc,110,6.2.4,13,system,memory,,12.671,3.22,0.2026,12.671,15.567,18.766,3.2,0.1705,15.891,3.22,0.2026
