,X.timestamp,X.version,X_id,X_index,X_score,X_type,beat.hostname,beat.version,enrichment.branch.name,metricset.module,metricset.name,metricset.rtt,system.network.in.bytes,system.network.in.dropped,system.network.in.errors,system.network.in.packets,system.network.name,system.network.out.bytes,system.network.out.dropped,system.network.out.errors,system.network.out.packets
361,"December 18th 2018, 21:55:57.696",1,1plRw2cBAOA7YPJGiYhR,metricbeat-000210,NA,doc,114,6.2.4,13,system,network,"3,004",1.807GB,0,0,"4,294,923",Ethernet,1.314GB,0,0,"4,919,983"
365,"December 18th 2018, 21:55:56.148",1,V11Rw2cBdDbnrhqkgytL,metricbeat-000210,NA,doc,93,6.2.4,11,system,network,"3,898",958.803MB,0,0,"1,913,146",Ethernet,537.603MB,0,0,"2,043,390"
368,"December 18th 2018, 21:55:54.101",1,QmJRw2cBN4R-DFd1fqvS,metricbeat-000210,NA,doc,80,6.2.4,9,system,network,"3,013",442.103MB,0,0,"7,089,004",Ethernet,1.665GB,0,0,"6,927,860"
371,"December 18th 2018, 21:55:52.996",1,hGJRw2cBN4R-DFd1d6YO,metricbeat-000210,NA,doc,78,6.2.4,8,system,network,"4,232",13.13MB,0,0,"31,423",Ethernet,9.292MB,0,0,"33,035"
375,"December 18th 2018, 21:55:52.575",1,s2JRw2cBN4R-DFd1d6YO,metricbeat-000210,NA,doc,118,6.2.4,14,system,network,"1,002",402.563MB,0,0,"964,882",Ethernet,268.226MB,0,0,"1,020,176"
377,"December 18th 2018, 21:55:51.588",1,sF1Rw2cBdDbnrhqkbx58,metricbeat-000210,NA,doc,187,6.2.4,21,system,network,"4,032",9.599MB,0,0,"19,292",Ethernet,5.117MB,0,0,"19,221"
381,"December 18th 2018, 21:55:51.155",1,uz1Rw2cBrehMbwjYbzvN,metricbeat-000210,NA,doc,35,6.2.4,4,system,network,"2,877",91.998MB,0,0,"216,266",Ethernet,61.292MB,0,0,"228,359"
383,"December 18th 2018, 21:55:50.820",1,P9hRw2cBX8H-MD0_bI2q,metricbeat-000210,NA,doc,30,6.2.4,3,system,network,"3,036",44.662MB,0,0,"108,304",Ethernet,28.457MB,0,0,"110,403"
386,"December 18th 2018, 21:55:49.484",1,0thRw2cBX8H-MD0_Z4rp,metricbeat-000210,NA,doc,144,6.2.4,18,system,network,"4,036",40.085MB,0,0,"103,732",Ethernet,30.285MB,0,0,"107,197"
390,"December 18th 2018, 21:55:45.627",1,h9VRw2cBbOSZnM2xXYQq,metricbeat-000210,NA,doc,155,6.2.4,20,system,network,"2,048",7.795MB,0,0,"17,034",Ethernet,4.98MB,0,0,"17,036"
391,"December 18th 2018, 21:55:40.430",1,u5lRw2cBAOA7YPJGQllP,metricbeat-000210,NA,doc,180,6.2.4,23,system,network,"4,029",345.013MB,0,0,"806,314",Ethernet,222.035MB,0,0,"869,236"
394,"December 18th 2018, 21:55:39.860",1,bDlRw2cBn_oGi6rsUGMN,metricbeat-000210,NA,doc,71,6.2.4,7,system,network,"34,105",11.447KB,0,0,39,Ethernet,22.502KB,0,0,0
398,"December 18th 2018, 21:55:35.272",1,bt1Rw2cB6ZGVNHRkN3-P,metricbeat-000210,NA,doc,86,6.2.4,10,system,network,"4,714",151.039MB,0,0,"200,898",Ethernet,42.525MB,0,0,"176,801"
402,"December 18th 2018, 21:55:32.917",1,XqRRw2cBuqt-6aA3JOrN,metricbeat-000210,NA,doc,142,6.2.4,18,system,network,962,9.749MB,0,0,"20,258",Ethernet,5.893MB,0,0,"20,145"
404,"December 18th 2018, 21:55:32.128",1,wtVRw2cBbOSZnM2xJF8b,metricbeat-000210,NA,doc,47,6.2.4,5,system,network,"4,017",6.419MB,0,0,"12,002",Ethernet,3.68MB,0,0,"12,421"
406,"December 18th 2018, 21:55:30.280",1,4NVRw2cBbOSZnM2xHFaA,metricbeat-000210,NA,doc,107,6.2.4,13,system,network,"3,104",93.29MB,0,0,"209,886",Ethernet,60.773MB,0,0,"222,701"
410,"December 18th 2018, 21:55:29.584",1,fN1Rw2cB6ZGVNHRkHm4G,metricbeat-000210,NA,doc,159,6.2.4,20,system,network,"3,874",6.266MB,0,0,"11,391",Ethernet,2.488MB,0,0,"10,774"
412,"December 18th 2018, 21:55:29.392",1,v91Rw2cB6ZGVNHRkHGvN,metricbeat-000210,NA,doc,149,6.2.4,19,system,network,"3,849",10.096MB,0,0,"19,781",Ethernet,5.866MB,0,0,"20,155"
415,"December 18th 2018, 21:55:29.277",1,PlxRw2cBdDbnrhqkHOh4,metricbeat-000210,NA,doc,39,6.2.4,4,system,network,"3,283",38.461MB,0,0,"90,893",Ethernet,27.509MB,0,0,"90,839"
418,"December 18th 2018, 21:55:29.212",1,#NAME?,metricbeat-000210,NA,doc,74,6.2.4,8,system,network,"1,355",211.343MB,0,0,"450,815",Ethernet,141.384MB,0,0,"478,492"
422,"December 18th 2018, 21:55:28.186",1,uN1Rw2cB6ZGVNHRkFGYx,metricbeat-000210,NA,doc,146,6.2.4,18,system,network,"3,111",10.039MB,0,0,"19,349",Ethernet,4.394MB,0,0,"18,762"
426,"December 18th 2018, 21:55:26.191",1,KKRRw2cBuqt-6aA3Ctal,metricbeat-000210,NA,doc,92,6.2.4,11,system,network,"1,003",10.189MB,0,0,"19,981",Ethernet,6.011MB,0,0,"19,401"
428,"December 18th 2018, 21:55:24.522",1,RTxRw2cBrehMbwjYBuy7,metricbeat-000210,NA,doc,36,6.2.4,4,system,network,"3,032",318.674MB,0,0,"736,180",Ethernet,198.866MB,0,0,"779,843"
434,"December 18th 2018, 21:55:21.387",1,ITxQw2cBrehMbwjY-t6o,metricbeat-000210,NA,doc,41,6.2.4,5,system,network,"4,026",720.146MB,0,0,"1,342,272",Ethernet,394.176MB,0,0,"1,358,854"
439,"December 18th 2018, 21:55:21.037",1,Zd1Qw2cB6ZGVNHRk-k_w,metricbeat-000210,NA,doc,37,6.2.4,4,system,network,"3,988",188.783MB,0,0,"338,357",Ethernet,86.34MB,0,0,"339,678"
440,"December 18th 2018, 21:55:19.246",1,2jZQw2cBxOZ1qs_p8c2A,metricbeat-000210,NA,doc,131,6.2.4,16,system,network,"2,008",10.031MB,0,0,"19,330",Ethernet,5.288MB,0,0,"18,514"
444,"December 18th 2018, 21:55:17.754",1,EDxQw2cBrehMbwjY7NXY,metricbeat-000210,NA,doc,132,6.2.4,16,system,network,"1,832",6.352MB,0,0,"11,603",Ethernet,2.637MB,0,0,"11,348"
448,"December 18th 2018, 21:55:17.522",1,hmJQw2cBN4R-DFd17EiX,metricbeat-000210,NA,doc,135,6.2.4,16,system,network,"3,043",81.038MB,0,0,"190,734",Ethernet,53.433MB,0,0,"204,973"
449,"December 18th 2018, 21:55:16.239",1,Xd1Qw2cB6ZGVNHRk5UTu,metricbeat-000210,NA,doc,158,6.2.4,20,system,network,"2,021",36.927MB,0,0,"92,860",Ethernet,27.356MB,0,0,"97,915"
452,"December 18th 2018, 21:55:15.236",1,cjZQw2cBxOZ1qs_p38V4,metricbeat-000210,NA,doc,82,6.2.4,9,system,network,"2,995",11.696MB,0,0,"24,027",Ethernet,5.686MB,0,0,"24,956"
455,"December 18th 2018, 21:55:14.708",1,PNVQw2cBbOSZnM2x3igy,metricbeat-000210,NA,doc,32,6.2.4,4,system,network,"2,026",14.909MB,0,0,"32,274",Ethernet,8.993MB,0,0,"33,772"
459,"December 18th 2018, 21:55:14.437",1,LtVQw2cBbOSZnM2x3igy,metricbeat-000210,NA,doc,151,6.2.4,19,system,network,"3,899",10.302MB,0,0,"20,797",Ethernet,5.767MB,0,0,"21,050"
463,"December 18th 2018, 21:55:13.113",1,cDZQw2cBxOZ1qs_p28PS,metricbeat-000210,NA,doc,108,6.2.4,13,system,network,"4,022",316.571MB,0,0,"524,251",Ethernet,163.097MB,0,0,"528,375"
464,"December 18th 2018, 21:55:09.744",1,hFxQw2cBdDbnrhqky7EU,metricbeat-000210,NA,doc,49,6.2.4,6,system,network,"4,065",243.972MB,0,0,"581,869",Ethernet,166.034MB,0,0,"613,656"
468,"December 18th 2018, 21:55:09.178",1,Et1Qw2cB6ZGVNHRkxzPY,metricbeat-000210,NA,doc,97,6.2.4,11,system,network,"3,012",10.004MB,0,0,"18,939",Ethernet,4.432MB,0,0,"17,779"
472,"December 18th 2018, 21:55:08.847",1,0jZQw2cBxOZ1qs_px7S_,metricbeat-000210,NA,doc,113,6.2.4,13,system,network,"3,047",23.689MB,0,0,"64,991",Ethernet,19.226MB,0,0,"65,364"
474,"December 18th 2018, 21:55:08.429",1,WplQw2cBAOA7YPJGxgFa,metricbeat-000210,NA,doc,136,6.2.4,17,system,network,"3,982",158.071MB,0,0,"295,776",Ethernet,84.367MB,0,0,"288,641"
478,"December 18th 2018, 21:55:05.215",1,RZhQw2cBAOA7YPJGuPj4,metricbeat-000210,NA,doc,126,6.2.4,15,system,network,"1,859",173.291MB,0,0,"359,812",Ethernet,88.113MB,0,0,"375,469"
479,"December 18th 2018, 21:54:58.079",1,n2JQw2cBN4R-DFd1oB6d,metricbeat-000210,NA,doc,109,6.2.4,13,system,network,"2,870",182.55MB,0,0,"454,232",Ethernet,149.143MB,0,0,"478,989"
484,"December 18th 2018, 21:54:51.603",1,KFxQw2cBdDbnrhqkhIRL,metricbeat-000210,NA,doc,72,6.2.4,8,system,network,"3,003",283.112MB,0,0,"671,610",Ethernet,189.501MB,0,0,"711,474"
487,"December 18th 2018, 21:54:50.641",1,_jxQw2cBrehMbwjYjJ1z,metricbeat-000210,NA,doc,103,6.2.4,12,system,network,"3,011",330.275MB,0,0,"752,544",Ethernet,203.63MB,0,0,"805,746"
490,"December 18th 2018, 21:54:50.267",1,xddQw2cBX8H-MD0_gvBW,metricbeat-000210,NA,doc,101,6.2.4,12,system,network,"27,925",8.436KB,0,0,24,Ethernet,12.186KB,0,0,0
491,"December 18th 2018, 21:54:47.563",1,u2JQw2cBN4R-DFd1cwI3,metricbeat-000210,NA,doc,43,6.2.4,5,system,network,"2,864",34.416MB,0,0,"72,437",Ethernet,23.855MB,0,0,"75,759"
494,"December 18th 2018, 21:54:43.644",1,MtRQw2cBbOSZnM2xZtmG,metricbeat-000210,NA,doc,160,6.2.4,20,system,network,"1,994",9.986MB,0,0,"19,760",Ethernet,4.357MB,0,0,"19,243"
499,"December 18th 2018, 21:54:39.082",1,PjZQw2cBxOZ1qs_pVGLa,metricbeat-000210,NA,doc,102,6.2.4,12,system,network,851,8.022MB,0,0,"15,311",Ethernet,3.479MB,0,0,"14,801"
502,"December 18th 2018, 21:54:34.895",1,rdxQw2cB6ZGVNHRkSN9q,metricbeat-000210,NA,doc,152,6.2.4,19,system,network,"3,055",6.49MB,0,0,"11,638",Ethernet,2.653MB,0,0,"11,324"
504,"December 18th 2018, 21:54:33.939",1,PddQw2cBX8H-MD0_SMnZ,metricbeat-000210,NA,doc,175,6.2.4,22,system,network,"2,866",248.3MB,0,0,"400,520",Ethernet,100.723MB,0,0,"382,989"
508,"December 18th 2018, 21:54:33.096",1,kGFQw2cBN4R-DFd1QuN_,metricbeat-000210,NA,doc,6,6.2.4,1,system,network,"2,021",9.815MB,0,0,"19,564",Ethernet,4.359MB,0,0,"19,024"
510,"December 18th 2018, 21:54:30.767",1,0GFQw2cBN4R-DFd1Ntsy,metricbeat-000210,NA,doc,133,6.2.4,16,system,network,"3,888",4.253MB,0,0,"9,377",Ethernet,2.365MB,0,0,"9,247"
514,"December 18th 2018, 21:54:27.753",1,m5hQw2cBAOA7YPJGK6G7,metricbeat-000210,NA,doc,182,6.2.4,23,system,network,"2,991",420.798MB,0,0,"836,522",Ethernet,247.928MB,0,0,"865,353"
517,"December 18th 2018, 21:54:27.521",1,dzZQw2cBxOZ1qs_pKkKR,metricbeat-000210,NA,doc,150,6.2.4,19,system,network,990,10.127MB,0,0,"20,485",Ethernet,5.671MB,0,0,"20,844"
519,"December 18th 2018, 21:54:22.168",1,uzZQw2cBxOZ1qs_pES9r,metricbeat-000210,NA,doc,98,6.2.4,11,system,network,"3,057",322.413MB,0,0,"739,338",Ethernet,216.533MB,0,0,"791,323"
521,"December 18th 2018, 21:54:21.774",1,OThQw2cBn_oGi6rsD4aF,metricbeat-000210,NA,doc,143,6.2.4,18,system,network,"3,869",9.748MB,0,0,"20,068",Ethernet,5.422MB,0,0,"19,753"
525,"December 18th 2018, 21:54:21.261",1,WJhQw2cBAOA7YPJGEY4B,metricbeat-000210,NA,doc,52,6.2.4,6,system,network,"4,036",110.619MB,0,0,"275,392",Ethernet,76.843MB,0,0,"295,258"
527,"December 18th 2018, 21:54:12.223",1,SqRPw2cBuqt-6aA37yhO,metricbeat-000210,NA,doc,89,6.2.4,10,system,network,"3,935",64.921MB,0,0,"114,434",Ethernet,37.015MB,0,0,"119,028"
531,"December 18th 2018, 21:54:11.276",1,AdRPw2cBbOSZnM2x6Hgh,metricbeat-000210,NA,doc,25,6.2.4,3,system,network,"2,874",128.981MB,0,0,"366,491",Ethernet,168.625MB,0,0,"461,247"
534,"December 18th 2018, 21:54:08.552",1,0FxPw2cBdDbnrhqk2xM3,metricbeat-000210,NA,doc,3,6.2.4,1,system,network,"4,156",359.053MB,0,0,"875,944",Ethernet,241.466MB,0,0,"933,093"
538,"December 18th 2018, 21:54:07.428",1,ZGFPw2cBN4R-DFd12aEc,metricbeat-000210,NA,doc,1,6.2.4,1,system,network,"3,004",188.462MB,0,0,"366,012",Ethernet,111.686MB,0,0,"380,385"
540,"December 18th 2018, 21:54:05.971",1,8KRPw2cBuqt-6aA31hgJ,metricbeat-000210,NA,doc,161,6.2.4,20,system,network,"4,205",41.205MB,0,0,"102,902",Ethernet,30.283MB,0,0,"107,435"
543,"December 18th 2018, 21:54:05.548",1,#NAME?,metricbeat-000210,NA,doc,83,6.2.4,9,system,network,"2,884",252.827MB,0,0,"575,865",Ethernet,161.353MB,0,0,"622,651"
545,"December 18th 2018, 21:54:05.185",1,Z1xPw2cBdDbnrhqkzQxo,metricbeat-000210,NA,doc,168,6.2.4,22,system,network,"3,153",397.573MB,0,0,"930,035",Ethernet,265.594MB,0,0,"1,006,408"
550,"December 18th 2018, 21:54:02.329",1,XFxPw2cBdDbnrhqkxwm8,metricbeat-000210,NA,doc,24,6.2.4,2,system,network,"3,011",243.571MB,0,0,"591,292",Ethernet,171.515MB,0,0,"649,287"
552,"December 18th 2018, 21:54:02.133",1,C1xPw2cBdDbnrhqkwwSR,metricbeat-000210,NA,doc,7,6.2.4,1,system,network,"3,041",72.422MB,0,0,"179,606",Ethernet,109.761MB,0,0,"206,129"
556,"December 18th 2018, 21:54:02.044",1,vJhPw2cBAOA7YPJGw12T,metricbeat-000210,NA,doc,184,6.2.4,21,system,network,"3,987",380.915MB,588,0,"646,849",Ethernet,177.478MB,0,0,"643,349"
558,"December 18th 2018, 21:53:56.104",1,gDxPw2cBrehMbwjYrAbZ,metricbeat-000210,NA,doc,90,6.2.4,11,system,network,"3,826",213.917MB,0,0,"453,964",Ethernet,129.938MB,0,0,"456,806"
561,"December 18th 2018, 21:53:55.248",1,09xPw2cB6ZGVNHRksYPn,metricbeat-000210,NA,doc,45,6.2.4,5,system,network,"4,028",35.193MB,0,0,"89,712",Ethernet,25.951MB,0,0,"92,321"
563,"December 18th 2018, 21:53:54.270",1,EjhPw2cBn_oGi6rsoEDg,metricbeat-000210,NA,doc,117,6.2.4,14,system,network,"2,024",711.756MB,0,0,"1,317,632",Ethernet,383.938MB,0,0,"1,345,391"
568,"December 18th 2018, 21:53:50.316",1,B5hPw2cBAOA7YPJGl0VA,metricbeat-000210,NA,doc,75,6.2.4,8,system,network,"3,986",786.14MB,0,0,"1,000,025",Ethernet,199.115MB,0,0,"826,143"
570,"December 18th 2018, 21:53:49.311",1,3NxPw2cB6ZGVNHRkmnhx,metricbeat-000210,NA,doc,8,6.2.4,1,system,network,"2,882",105.208MB,0,0,"234,985",Ethernet,62.969MB,0,0,"248,127"
573,"December 18th 2018, 21:53:48.981",1,-9xPw2cB6ZGVNHRkj26i,metricbeat-000210,NA,doc,54,6.2.4,6,system,network,"3,031",18.64MB,0,0,"54,136",Ethernet,15.801MB,0,0,"54,478"
575,"December 18th 2018, 21:53:46.221",1,EDVPw2cBxOZ1qs_ph93y,metricbeat-000210,NA,doc,124,6.2.4,15,system,network,"2,873",11.555MB,0,0,"26,668",Ethernet,7.01MB,0,0,"26,578"
579,"December 18th 2018, 21:53:45.298",1,d2FPw2cBN4R-DFd1gm_P,metricbeat-000210,NA,doc,185,6.2.4,22,system,network,"3,011",418.542MB,0,0,"1,011,461",Ethernet,275.998MB,0,0,"1,072,294"
582,"December 18th 2018, 21:53:44.214",1,IqNPw2cBuqt-6aA3heO8,metricbeat-000210,NA,doc,46,6.2.4,5,system,network,"3,035",23.494MB,0,0,"64,736",Ethernet,19.271MB,0,0,"65,969"
586,"December 18th 2018, 21:53:43.304",1,L9xPw2cB6ZGVNHRkemLH,metricbeat-000210,NA,doc,127,6.2.4,15,system,network,"2,004",1.171GB,0,0,"2,725,209",Ethernet,828.912MB,0,0,"3,017,572"
588,"December 18th 2018, 21:53:43.276",1,WmFPw2cBN4R-DFd1emmD,metricbeat-000210,NA,doc,55,6.2.4,6,system,network,"4,241",136.026MB,0,0,"330,634",Ethernet,92.135MB,0,0,"348,139"
592,"December 18th 2018, 21:53:40.096",1,i9xPw2cB6ZGVNHRkblgT,metricbeat-000210,NA,doc,87,6.2.4,10,system,network,814,70.972MB,0,0,"155,718",Ethernet,128.242MB,0,0,"191,577"
594,"December 18th 2018, 21:53:38.229",1,PFtPw2cBdDbnrhqkY8Xw,metricbeat-000210,NA,doc,181,6.2.4,23,system,network,"1,029",276.366MB,0,0,"510,259",Ethernet,144.641MB,0,0,"521,679"
598,"December 18th 2018, 21:53:35.774",1,q1tPw2cBdDbnrhqkWr_P,metricbeat-000210,NA,doc,147,6.2.4,18,system,network,"3,053",14.97MB,0,0,"30,996",Ethernet,7.274MB,0,0,"31,515"
600,"December 18th 2018, 21:53:34.069",1,BNxPw2cB6ZGVNHRkVklA,metricbeat-000210,NA,doc,120,6.2.4,14,system,network,"2,040",773.074MB,0,0,"1,419,284",Ethernet,412.743MB,0,0,"1,437,030"
603,"December 18th 2018, 21:53:33.565",1,pddPw2cBX8H-MD0_WTOb,metricbeat-000210,NA,doc,2,6.2.4,1,system,network,"4,051",1.059GB,199,0,"1,822,068",Ethernet,458.251MB,0,0,"1,735,919"
605,"December 18th 2018, 21:53:33.495",1,FGFPw2cBN4R-DFd1UkuP,metricbeat-000210,NA,doc,186,6.2.4,21,system,network,"3,922",3.044GB,268,0,"4,787,411",Ethernet,1.028GB,0,0,"4,461,414"
609,"December 18th 2018, 21:53:31.681",1,fFtPw2cBdDbnrhqkUbhv,metricbeat-000210,NA,doc,34,6.2.4,4,system,network,"4,119",1.351GB,0,0,"1,376,911",Ethernet,285.353MB,0,0,"1,083,293"
611,"December 18th 2018, 21:53:28.776",1,zjhPw2cBn_oGi6rsQgPY,metricbeat-000210,NA,doc,174,6.2.4,22,system,network,"3,195",286.221MB,0,0,"675,017",Ethernet,265.361MB,0,0,"782,421"
616,"December 18th 2018, 21:53:28.038",1,9tdPw2cBX8H-MD0_Ph7j,metricbeat-000210,NA,doc,130,6.2.4,16,system,network,"2,841",1.569GB,0,0,"2,752,431",Ethernet,718.634MB,0,0,"2,642,358"
619,"December 18th 2018, 21:53:25.520",1,5NxPw2cB6ZGVNHRkNjAl,metricbeat-000210,NA,doc,106,6.2.4,13,system,network,"3,036",188.964MB,0,0,"444,776",Ethernet,121.779MB,0,0,"460,223"
621,"December 18th 2018, 21:53:24.979",1,ZJdPw2cBAOA7YPJGMP3j,metricbeat-000210,NA,doc,29,6.2.4,3,system,network,"2,036",6.259MB,0,0,"11,387",Ethernet,2.614MB,0,0,"11,135"
624,"December 18th 2018, 21:53:24.877",1,a9RPw2cBbOSZnM2xNwxM,metricbeat-000210,NA,doc,69,6.2.4,7,system,network,"4,022",91.69MB,0,0,"218,254",Ethernet,61.208MB,0,0,"233,524"
628,"December 18th 2018, 21:53:20.958",1,0TVPw2cBxOZ1qs_pJ5GY,metricbeat-000210,NA,doc,176,6.2.4,23,system,network,"4,052",968.304MB,0,0,"2,005,677",Ethernet,566.583MB,0,0,"1,866,292"
630,"December 18th 2018, 21:53:20.232",1,mTtPw2cBrehMbwjYIKmM,metricbeat-000210,NA,doc,171,6.2.4,22,system,network,"3,865",200.1MB,0,0,"356,038",Ethernet,92.35MB,0,0,"363,025"
634,"December 18th 2018, 21:53:14.469",1,g9NPw2cBbOSZnM2xBe6l,metricbeat-000210,NA,doc,140,6.2.4,17,system,network,"2,844",4.347MB,0,0,"9,388",Ethernet,2.351MB,0,0,"9,225"
637,"December 18th 2018, 21:53:13.101",1,M9xPw2cB6ZGVNHRkBw8X,metricbeat-000210,NA,doc,169,6.2.4,22,system,network,"4,044",279.607MB,0,0,"530,172",Ethernet,173.762MB,0,0,"536,413"
638,"December 18th 2018, 21:53:12.348",1,XJdPw2cBAOA7YPJGANry,metricbeat-000210,NA,doc,22,6.2.4,2,system,network,"3,852",9.798MB,0,0,"18,990",Ethernet,5.304MB,0,0,"18,807"
643,"December 18th 2018, 21:53:11.816",1,9pdPw2cBAOA7YPJGA9up,metricbeat-000210,NA,doc,70,6.2.4,7,system,network,"4,038",50.813MB,0,0,"108,545",Ethernet,56.736MB,0,0,"128,614"
645,"December 18th 2018, 21:53:10.616",1,ozVOw2cBxOZ1qs_p_HaB,metricbeat-000210,NA,doc,145,6.2.4,18,system,network,"3,171",126.341MB,0,0,"351,233",Ethernet,156.585MB,0,0,"421,061"
648,"December 18th 2018, 21:53:07.583",1,6KNOw2cBuqt-6aA38IEc,metricbeat-000210,NA,doc,88,6.2.4,10,system,network,"3,888",14.647MB,0,0,"29,946",Ethernet,7.311MB,0,0,"30,719"
651,"December 18th 2018, 21:53:05.820",1,lzdOw2cBn_oGi6rs5sI5,metricbeat-000210,NA,doc,38,6.2.4,4,system,network,"2,030",20.982MB,0,0,"43,290",Ethernet,11.076MB,0,0,"43,685"
655,"December 18th 2018, 21:53:02.378",1,KdZOw2cBX8H-MD0_3N8V,metricbeat-000210,NA,doc,141,6.2.4,17,system,network,"2,895",6.256MB,0,0,"10,849",Ethernet,2.481MB,0,0,"10,567"
658,"December 18th 2018, 21:52:59.419",1,dJdOw2cBAOA7YPJGzb1T,metricbeat-000210,NA,doc,125,6.2.4,15,system,network,"4,014",6.302MB,0,0,"11,700",Ethernet,2.692MB,0,0,"11,548"
659,"December 18th 2018, 21:52:58.113",1,2FtOw2cBdDbnrhqkzWIY,metricbeat-000210,NA,doc,128,6.2.4,16,system,network,"1,833",354.524MB,0,0,"877,506",Ethernet,236.773MB,0,0,"899,028"
662,"December 18th 2018, 21:52:55.449",1,x5dOw2cBAOA7YPJGwbY3,metricbeat-000210,NA,doc,84,6.2.4,9,system,network,"3,209",206.601MB,0,0,"399,144",Ethernet,112.49MB,0,0,"410,294"
666,"December 18th 2018, 21:52:52.193",1,7DtOw2cBrehMbwjYsW33,metricbeat-000210,NA,doc,50,6.2.4,6,system,network,"2,856",114.303MB,0,0,"279,075",Ethernet,78.717MB,0,0,"292,473"
669,"December 18th 2018, 21:52:47.392",1,uVtOw2cBdDbnrhqknkcT,metricbeat-000210,NA,doc,31,6.2.4,3,system,network,"1,035",342.884MB,0,0,"796,413",Ethernet,215.786MB,0,0,"846,395"
672,"December 18th 2018, 21:52:46.863",1,ZdtOw2cB6ZGVNHRkncpA,metricbeat-000210,NA,doc,104,6.2.4,12,system,network,"1,861",13.473MB,0,0,"26,379",Ethernet,5.887MB,0,0,"25,384"
675,"December 18th 2018, 21:52:46.837",1,o5dOw2cBAOA7YPJGoKE3,metricbeat-000210,NA,doc,12,6.2.4,2,system,network,"1,031","1,002.835MB",0,0,"1,803,684",Ethernet,509.133MB,0,0,"1,828,283"
679,"December 18th 2018, 21:52:44.378",1,5tNOw2cBbOSZnM2xlqwS,metricbeat-000210,NA,doc,111,6.2.4,13,system,network,"2,849",195.418MB,0,0,"445,384",Ethernet,151.596MB,0,0,"491,381"
682,"December 18th 2018, 21:52:41.179",1,qJdOw2cBAOA7YPJGhZAa,metricbeat-000210,NA,doc,21,6.2.4,2,system,network,"2,029",117.288MB,0,0,"293,038",Ethernet,111.338MB,0,0,"385,246"
685,"December 18th 2018, 21:52:37.798",1,w6NOw2cBuqt-6aA3gT31,metricbeat-000210,NA,doc,76,6.2.4,8,system,network,"4,038",1.036GB,0,0,"856,819",Ethernet,113.31MB,0,0,"523,787"
688,"December 18th 2018, 21:52:36.904",1,CzdOw2cBn_oGi6rse4JA,metricbeat-000210,NA,doc,53,6.2.4,6,system,network,"1,994",102.443MB,0,0,"230,492",Ethernet,63.446MB,0,0,"252,066"
689,"December 18th 2018, 21:52:36.807",1,imBOw2cBN4R-DFd1eLDl,metricbeat-000210,NA,doc,153,6.2.4,19,system,network,"2,162",10.131MB,0,0,"20,410",Ethernet,4.648MB,0,0,"20,143"
693,"December 18th 2018, 21:52:35.496",1,QdZOw2cBX8H-MD0_c5qT,metricbeat-000210,NA,doc,157,6.2.4,20,system,network,"3,055",10.089MB,0,0,"19,519",Ethernet,5.519MB,0,0,"19,526"
696,"December 18th 2018, 21:52:33.264",1,aGBOw2cBN4R-DFd1ZqL4,metricbeat-000210,NA,doc,100,6.2.4,12,system,network,"19,946",196.228KB,0,0,393,Ethernet,137.899KB,0,0,389
698,"December 18th 2018, 21:52:31.976",1,3ltOw2cBdDbnrhqkZB_u,metricbeat-000210,NA,doc,148,6.2.4,18,system,network,"4,052",6.494MB,0,0,"12,580",Ethernet,4.341MB,0,0,"12,660"
701,"December 18th 2018, 21:52:30.965",1,kjtOw2cBrehMbwjYXjOJ,metricbeat-000210,NA,doc,85,6.2.4,10,system,network,"4,015",125.651MB,0,0,"171,325",Ethernet,54.981MB,0,0,"167,431"
705,"December 18th 2018, 21:52:28.748",1,nzVOw2cBxOZ1qs_pXhea,metricbeat-000210,NA,doc,122,6.2.4,14,system,network,"3,015",861.883MB,0,0,"1,768,156",Ethernet,566.271MB,0,0,"1,861,549"
708,"December 18th 2018, 21:52:27.414",1,6TtOw2cBrehMbwjYUyaI,metricbeat-000210,NA,doc,51,6.2.4,6,system,network,"3,901",379.138MB,0,0,"885,073",Ethernet,290.308MB,0,0,"955,459"
711,"December 18th 2018, 21:52:25.085",1,xDVOw2cBxOZ1qs_pRgU4,metricbeat-000210,NA,doc,60,6.2.4,7,system,network,"4,001",1.508GB,0,0,"3,182,775",Ethernet,1.011GB,0,0,"3,472,185"
715,"December 18th 2018, 21:52:22.511",1,zzVOw2cBxOZ1qs_pQADn,metricbeat-000210,NA,doc,33,6.2.4,4,system,network,"3,169",10.014MB,0,0,"20,564",Ethernet,5.581MB,0,0,"20,641"
716,"December 18th 2018, 21:52:20.439",1,0DdOw2cBn_oGi6rsOFMF,metricbeat-000210,NA,doc,91,6.2.4,11,system,network,"3,864",538.832MB,0,0,"900,583",Ethernet,266.194MB,0,0,"927,269"
721,"December 18th 2018, 21:52:20.395",1,89tOw2cB6ZGVNHRkOYZc,metricbeat-000210,NA,doc,154,6.2.4,19,system,network,"3,986",371.099MB,0,0,"874,942",Ethernet,228.716MB,0,0,"918,591"
723,"December 18th 2018, 21:52:15.576",1,aqJOw2cBuqt-6aA3I_pz,metricbeat-000210,NA,doc,44,6.2.4,5,system,network,"17,045",306.355KB,0,0,778,Ethernet,250.276KB,0,0,801
725,"December 18th 2018, 21:52:13.567",1,V9NOw2cBbOSZnM2xGlwq,metricbeat-000210,NA,doc,48,6.2.4,6,system,network,"4,516",187.872MB,0,0,"381,967",Ethernet,148.189MB,0,0,"416,308"
