,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
88,130758,128,16,13.354000000000001,2.537,15.96,13.354000000000001,16.242,2.524,13.45,2.537,15.96,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,4.100380209029362
89,130624,147,18,13.468,2.423,15.25,13.468,14.57,2.3209999999999997,13.74,2.423,15.25,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,4.022080630542687
90,130950,88,10,13.322000000000001,2.569,16.16,13.322000000000001,14.458,2.4330000000000003,14.4,2.569,16.16,0,0,0,4.533,0,0,3.92,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.03,3.9911208068083677
91,130530,107,13,13.452,2.439,15.35,13.452,14.390999999999998,2.5,14.8,2.439,15.35,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.02,3.9505428780462966
92,130946,152,19,13.378,2.513,15.81,13.378,14.467,2.424,14.35,2.513,15.81,0,0,0,0.0,0,0,3.91,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.02,3.851027201024242
93,130637,95,11,13.509,2.3819999999999997,14.99,13.509,16.425,2.3409999999999997,12.48,2.3819999999999997,14.99,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,3.7984052726836044
94,130638,40,4,13.522,2.369,14.91,13.522,14.561,2.33,13.8,2.369,14.91,0,0,0,0.0,0,0,3.94,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,3.7261236206785275
95,130856,90,11,13.504000000000001,2.387,15.02,13.504000000000001,14.472000000000001,2.419,14.32,2.387,15.02,0,0,0,22.666,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,3.7241537096276365
96,130653,173,22,13.319,2.572,16.18,13.319,14.365,2.526,14.95,2.572,16.18,0,0,0,4.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.01,3.654028220876664
97,130907,1,1,13.331,2.56,16.11,13.331,14.3,2.591,15.34,2.56,16.11,0,0,0,4.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,3.475276627702603
